644;"Rename the ""log"" logger to comply with the format ""LOG(?:GER)?"".";jmeter-2_6/src/components/org/apache/jmeter/assertions/BSFAssertion.java;BSFAssertion.java;31;5;MAJOR
766;"Add a ""clone()"" method to this class.";jmeter-2_6/src/components/org/apache/jmeter/assertions/BSFAssertion.java;BSFAssertion.java;29;30;CRITICAL
844;Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.;jmeter-2_6/src/components/org/apache/jmeter/assertions/BSFAssertion.java;BSFAssertion.java;31;20;MAJOR
683;This block of commented-out lines of code should be removed.;jmeter-2_6/src/components/org/apache/jmeter/assertions/BeanShellAssertion.java;BeanShellAssertion.java;113;60;MAJOR
844;Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.;jmeter-2_6/src/components/org/apache/jmeter/assertions/BeanShellAssertion.java;BeanShellAssertion.java;32;20;MAJOR
644;"Rename the ""log"" logger to comply with the format ""LOG(?:GER)?"".";jmeter-2_6/src/components/org/apache/jmeter/assertions/BeanShellAssertion.java;BeanShellAssertion.java;32;5;MAJOR
727;Either log or rethrow this exception.;jmeter-2_6/src/components/org/apache/jmeter/assertions/BeanShellAssertion.java;BeanShellAssertion.java;118;10;MAJOR
727;Either log or rethrow this exception.;jmeter-2_6/src/components/org/apache/jmeter/assertions/BeanShellAssertion.java;BeanShellAssertion.java;123;10;MAJOR
808;"Make ""stringsToSkip"" transient or serializable.";jmeter-2_6/src/components/org/apache/jmeter/assertions/CompareAssertion.java;CompareAssertion.java;48;30;MAJOR
741;Use isEmpty() to check whether the collection is empty or not.;jmeter-2_6/src/components/org/apache/jmeter/assertions/CompareAssertion.java;CompareAssertion.java;142;2;MAJOR
634;Reorder the modifiers to comply with the Java Language Specification.;jmeter-2_6/src/components/org/apache/jmeter/assertions/CompareAssertion.java;CompareAssertion.java;42;10;MINOR
649;"Introduce a new variable instead of reusing the parameter ""content"".";jmeter-2_6/src/components/org/apache/jmeter/assertions/CompareAssertion.java;CompareAssertion.java;147;5;MAJOR
844;Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.;jmeter-2_6/src/components/org/apache/jmeter/assertions/HTMLAssertion.java;HTMLAssertion.java;49;20;MAJOR
841;Complete the task associated to this TODO comment.;jmeter-2_6/src/components/org/apache/jmeter/assertions/HTMLAssertion.java;HTMLAssertion.java;122;20;INFO
644;"Rename the ""log"" logger to comply with the format ""LOG(?:GER)?"".";jmeter-2_6/src/components/org/apache/jmeter/assertions/HTMLAssertion.java;HTMLAssertion.java;49;5;MAJOR
835;"Move the """" string literal on the left side of this string comparison.";jmeter-2_6/src/components/org/apache/jmeter/assertions/HTMLAssertion.java;HTMLAssertion.java;262;10;MAJOR
683;This block of commented-out lines of code should be removed.;jmeter-2_6/src/components/org/apache/jmeter/assertions/HTMLAssertion.java;HTMLAssertion.java;139;60;MAJOR
841;Complete the task associated to this TODO comment.;jmeter-2_6/src/components/org/apache/jmeter/assertions/HTMLAssertion.java;HTMLAssertion.java;176;20;INFO
734;"The Cyclomatic Complexity of this method ""getResult"" is 17 which is greater than 10 authorized.";jmeter-2_6/src/components/org/apache/jmeter/assertions/HTMLAssertion.java;HTMLAssertion.java;77;10;MAJOR
844;Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.;jmeter-2_6/src/components/org/apache/jmeter/assertions/JSR223Assertion.java;JSR223Assertion.java;34;20;MAJOR
766;"Add a ""clone()"" method to this class.";jmeter-2_6/src/components/org/apache/jmeter/assertions/JSR223Assertion.java;JSR223Assertion.java;32;30;CRITICAL
644;"Rename the ""log"" logger to comply with the format ""LOG(?:GER)?"".";jmeter-2_6/src/components/org/apache/jmeter/assertions/JSR223Assertion.java;JSR223Assertion.java;34;5;MAJOR
644;"Rename the ""log"" logger to comply with the format ""LOG(?:GER)?"".";jmeter-2_6/src/components/org/apache/jmeter/assertions/MD5HexAssertion.java;MD5HexAssertion.java;45;5;MAJOR
835;"Move the """" string literal on the left side of this string comparison.";jmeter-2_6/src/components/org/apache/jmeter/assertions/MD5HexAssertion.java;MD5HexAssertion.java;67;10;MAJOR
686;Move the array designator from the variable to the type.;jmeter-2_6/src/components/org/apache/jmeter/assertions/MD5HexAssertion.java;MD5HexAssertion.java;99;5;MINOR
